year(Date),FieldOfStudyId,Gender,Authorships
1855.0,192562407,1,10
1844.0,185592680,0,5
1869.0,86803240,0,5
1804.0,192562407,1,5
1836.0,95457728,0,9
1806.0,33923547,1,8
1847.0,33923547,0,1
1824.0,127413603,0,4
1817.0,39432304,1,2
1806.0,15744967,0,2
1829.0,121332964,0,1
1870.0,138885662,0,7
1855.0,15744967,0,2
1859.0,121332964,0,2
1811.0,95457728,0,7
1888.0,192562407,0,2
1867.0,15744967,0,3
1843.0,127413603,0,5
1871.0,144024400,0,2
1807.0,138885662,0,3
1806.0,17744445,0,1
1848.0,33923547,0,1
1864.0,17744445,0,6
1832.0,86803240,0,3
1851.0,144133560,0,2
1871.0,162324750,0,2
1880.0,127313418,0,3
1889.0,41008148,0,5
1882.0,127313418,0,3
1893.0,39432304,0,1
1845.0,41008148,0,2
1880.0,162324750,0,1
1871.0,121332964,0,2
1816.0,17744445,0,3
1861.0,121332964,0,1
1814.0,39432304,1,1
1807.0,144024400,0,1
1803.0,127413603,0,2
1826.0,17744445,0,1
1864.0,86803240,0,2
1873.0,144133560,0,2
1852.0,162324750,0,1
1873.0,144024400,0,1
1999.0,205649164,1,35292
1997.0,121332964,1,122373
2012.0,127413603,0,90086
1992.0,95457728,1,12368
1966.0,15744967,1,12494
1902.0,86803240,1,658
1970.0,127413603,0,1845
1972.0,144024400,0,1893
2020.0,205649164,1,102999
2017.0,15744967,0,251429
2018.0,142362112,1,27250
1819.0,17744445,1,17
1922.0,205649164,1,1025
1928.0,41008148,1,2866
1852.0,41008148,1,68
1932.0,127413603,0,262
1915.0,127413603,1,1065
1928.0,33923547,1,726
1943.0,144133560,1,554
1913.0,121332964,0,38
1932.0,95457728,0,374
1937.0,127413603,0,514
2007.0,95457728,1,19205
2011.0,121332964,0,67410
1989.0,127413603,0,8472
1999.0,39432304,0,9316
2001.0,127313418,0,11435
1985.0,95457728,0,3941
1801.0,142362112,1,276
1923.0,144133560,1,489
2020.0,142362112,1,17591
2018.0,127313418,1,129401
1956.0,162324750,0,139
1909.0,39432304,1,461
1960.0,15744967,0,1559
1929.0,86803240,0,507
1896.0,121332964,1,323
1927.0,71924100,0,953
1946.0,17744445,0,429
1860.0,205649164,1,221
1928.0,144024400,0,157
2021.0,205649164,1,6737
2002.0,162324750,1,44073
2004.0,127413603,0,39836
1984.0,185592680,1,208495
1988.0,17744445,1,25226
1996.0,142362112,1,29284
1993.0,142362112,1,27047
1986.0,71924100,0,50764
2013.0,162324750,0,27633
1977.0,144024400,0,3007
1979.0,33923547,1,20287
1948.0,127313418,1,1973
1980.0,71924100,0,24934
1999.0,144024400,0,14959
1929.0,144024400,1,722
2015.0,127413603,0,99939
1949.0,127413603,1,5114
1983.0,95457728,0,3608
1924.0,185592680,1,3770
1823.0,33923547,1,15
1979.0,144133560,0,1345
1898.0,95457728,0,82
1958.0,185592680,0,3636
1826.0,205649164,1,101
1906.0,86803240,1,809
1933.0,15744967,0,549
1959.0,86803240,0,2456
1928.0,121332964,1,1150
1942.0,127313418,1,1136
1920.0,192562407,1,2715
1854.0,142362112,1,468
1998.0,192562407,1,288540
1958.0,192562407,1,17520
1948.0,142362112,1,4652
1995.0,205649164,0,7612
1986.0,185592680,1,233852
1986.0,162324750,1,16195
1991.0,121332964,0,7685
1938.0,15744967,1,1767
1989.0,144024400,0,7367
1916.0,162324750,1,180
1921.0,95457728,1,1091
1959.0,95457728,1,4423
1854.0,17744445,1,90
1958.0,86803240,0,2261
1930.0,86803240,0,646
1888.0,121332964,1,184
1937.0,39432304,1,638
1959.0,33923547,0,245
1957.0,162324750,1,1459
1940.0,33923547,0,99
1859.0,142362112,0,44
1930.0,127413603,0,215
1906.0,15744967,1,300
2010.0,192562407,1,546824
2013.0,41008148,1,624823
2000.0,39432304,1,51533
1959.0,127413603,1,5818
2015.0,192562407,0,257463
1915.0,71924100,0,247
1996.0,127313418,0,6708
1960.0,95457728,1,4772
1931.0,185592680,0,735
1912.0,185592680,0,116
1968.0,162324750,1,3594
1879.0,95457728,0,41
2016.0,33923547,0,59557
1902.0,71924100,1,2148
1859.0,71924100,1,427
2019.0,41008148,1,783028
1884.0,142362112,0,104
1882.0,192562407,1,65
1955.0,33923547,0,217
2020.0,127413603,0,7714
2002.0,192562407,1,378296
1961.0,185592680,1,35111
1976.0,33923547,1,17422
2015.0,95457728,1,21065
1971.0,205649164,1,7346
2000.0,144133560,0,11174
1990.0,33923547,0,6030
2003.0,127313418,1,69130
1982.0,144024400,1,11628
1958.0,185592680,1,27679
1978.0,162324750,0,1307
2016.0,127313418,1,147620
1971.0,71924100,0,8922
1973.0,17744445,0,3334
1952.0,17744445,1,3713
1970.0,95457728,0,1947
1960.0,95457728,0,881
2016.0,192562407,0,261496
1877.0,127313418,1,161
1918.0,15744967,1,506
1873.0,138885662,1,235
1800.0,138885662,1,97
1918.0,192562407,1,1308
1917.0,41008148,1,1089
,142362112,1,126
2012.0,127413603,1,409218
1900.0,71924100,1,2204
2012.0,205649164,1,116875
1821.0,71924100,1,32
1983.0,142362112,1,22543
1957.0,71924100,0,3732
1978.0,162324750,1,10349
1918.0,138885662,0,61
2009.0,138885662,0,12485
1930.0,142362112,1,4277
1985.0,192562407,0,8996
1874.0,95457728,1,318
1896.0,142362112,1,1361
1958.0,41008148,0,604
1841.0,86803240,1,94
1843.0,185592680,1,93
1940.0,185592680,0,804
1920.0,86803240,0,204
1993.0,71924100,0,97526
2011.0,86803240,1,766256
1990.0,41008148,1,90069
1915.0,185592680,1,1703
2003.0,121332964,0,31101
1919.0,185592680,1,1645
1967.0,39432304,1,5104
1941.0,127413603,0,561
1967.0,142362112,1,11344
1985.0,144024400,1,12236
1870.0,142362112,1,707
1983.0,144024400,1,11916
1944.0,192562407,1,3553
1950.0,142362112,0,970
1934.0,95457728,1,1938
1974.0,138885662,0,1316
1845.0,86803240,1,88
1863.0,15744967,1,43
1959.0,95457728,0,834
1935.0,86803240,1,3211
2017.0,33923547,0,55614
1967.0,144024400,1,4468
1939.0,41008148,0,149
1929.0,121332964,1,1140
1970.0,192562407,0,2174
1943.0,15744967,0,636
1922.0,162324750,1,291
1944.0,144024400,1,897
1940.0,95457728,0,439
1999.0,41008148,1,220060
1965.0,41008148,1,11611
1993.0,144133560,0,5130
2009.0,205649164,0,40128
1969.0,15744967,0,5118
2015.0,144133560,0,46985
1981.0,144024400,1,11547
1938.0,192562407,1,3520
1960.0,71924100,1,28403
2017.0,17744445,1,92426
1936.0,39432304,1,649
1933.0,71924100,0,1354
1935.0,17744445,1,1900
1917.0,144024400,1,333
1933.0,205649164,0,239
1833.0,142362112,1,262
1909.0,86803240,1,943
1953.0,121332964,0,318
1800.0,127413603,1,152
1909.0,144133560,1,225
2004.0,39432304,1,70129
1998.0,71924100,0,168726
2007.0,138885662,1,29722
1973.0,127413603,1,26783
1996.0,205649164,1,27726
2005.0,95457728,0,7041
1997.0,142362112,0,9320
1948.0,192562407,1,7141
1976.0,127313418,1,11752
1978.0,205649164,1,13507
1860.0,142362112,1,648
1956.0,86803240,1,7728
1929.0,185592680,0,508
1930.0,205649164,0,222
1973.0,142362112,0,3654
2020.0,15744967,1,226198
1963.0,162324750,0,196
1924.0,15744967,0,299
1932.0,95457728,1,1904
1835.0,95457728,1,212
1907.0,185592680,1,1739
1956.0,127313418,0,290
1908.0,41008148,1,803
1923.0,33923547,0,57
1966.0,39432304,0,323
1943.0,127313418,0,86
1928.0,41008148,0,202
1957.0,121332964,0,416
2002.0,144133560,1,43246
1981.0,17744445,1,21251
2003.0,185592680,1,472975
2014.0,127313418,1,135249
1979.0,138885662,0,1897
1940.0,127413603,1,8404
1932.0,86803240,1,2887
1896.0,144133560,0,5
1859.0,142362112,1,565
1933.0,192562407,1,4152
1891.0,71924100,1,1297
1964.0,121332964,0,745
1873.0,39432304,1,39
1912.0,138885662,1,1166
1961.0,162324750,0,225
1867.0,86803240,1,147
1892.0,17744445,0,17
1985.0,185592680,1,222425
2001.0,162324750,1,40885
2002.0,86803240,0,220066
1999.0,162324750,0,7307
1982.0,205649164,0,4039
1977.0,33923547,1,18478
1952.0,39432304,0,159
1976.0,39432304,0,754
1978.0,138885662,0,1973
2016.0,185592680,0,352043
1901.0,142362112,0,209
1914.0,142362112,0,383
1893.0,41008148,1,198
1969.0,185592680,0,9677
1961.0,127313418,1,4637
1894.0,15744967,1,240
1953.0,142362112,0,1043
1895.0,86803240,1,530
1921.0,144133560,1,481
1862.0,144024400,0,1
1960.0,41008148,0,597
1906.0,144133560,0,18
1874.0,121332964,0,7
1834.0,33923547,1,23
2021.0,71924100,1,141544
2020.0,33923547,0,36173
2006.0,17744445,1,65543
2000.0,86803240,1,392268
1986.0,205649164,0,5064
1955.0,185592680,1,21405
2008.0,138885662,0,11505
2008.0,95457728,0,8373
1968.0,39432304,1,5182
1961.0,138885662,1,4713
1925.0,192562407,1,3792
1957.0,86803240,1,8270
1896.0,71924100,1,1705
1849.0,39432304,1,22
1955.0,185592680,0,3067
1926.0,39432304,1,1477
1922.0,95457728,1,1103
1894.0,121332964,1,263
1875.0,15744967,1,60
1978.0,144133560,0,1185
1957.0,138885662,0,431
1960.0,162324750,0,198
1872.0,86803240,1,217
2012.0,192562407,1,639280
1967.0,142362112,0,2497
1873.0,142362112,1,784
1976.0,142362112,1,15355
1927.0,142362112,1,4046
2002.0,39432304,1,59910
2000.0,39432304,0,11464
1920.0,41008148,1,2051
1978.0,142362112,1,18863
1967.0,17744445,0,1489
1911.0,71924100,1,3386
1934.0,144133560,1,634
1910.0,138885662,1,1196
1844.0,86803240,1,102
1939.0,17744445,0,412
1800.0,41008148,1,135
1891.0,192562407,1,111
1923.0,192562407,0,156
2021.0,33923547,0,3032
1985.0,41008148,1,47465
2012.0,144133560,1,90687
1972.0,138885662,1,7708
1910.0,86803240,1,1073
1926.0,17744445,1,1538
2006.0,95457728,1,17446
1979.0,17744445,0,5106
1989.0,185592680,0,59840
1996.0,121332964,0,14539
1991.0,39432304,0,3368
1960.0,144133560,1,2300
1975.0,144133560,0,867
1949.0,17744445,0,532
1931.0,95457728,0,434
1993.0,138885662,0,3357
2020.0,144024400,1,44582
1935.0,71924100,0,1217
1933.0,121332964,1,1228
1916.0,127413603,1,1057
1900.0,205649164,0,94
1916.0,95457728,1,1092
1873.0,205649164,1,314
1913.0,15744967,0,154
1995.0,144133560,0,6097
1985.0,127413603,1,68674
1998.0,39432304,1,39596
1835.0,142362112,1,309
1962.0,41008148,1,8891
1978.0,138885662,1,10891
1965.0,185592680,1,47739
1978.0,144024400,0,3558
1971.0,71924100,1,50725
1927.0,39432304,0,74
1961.0,41008148,0,635
1951.0,192562407,1,9879
1966.0,138885662,1,5943
1975.0,121332964,1,19086
1977.0,127413603,0,3409
1970.0,17744445,0,2736
1925.0,33923547,1,579
1945.0,142362112,0,653
1937.0,86803240,0,767
2020.0,33923547,1,145848
1959.0,41008148,0,524
1848.0,144133560,1,31
1889.0,138885662,1,402
1997.0,144133560,1,24276
1994.0,71924100,0,106871
2016.0,142362112,1,42929
2009.0,162324750,0,21688
1984.0,95457728,1,12821
2012.0,33923547,0,52460
1980.0,95457728,0,3423
1998.0,205649164,0,9727
2017.0,41008148,0,197109
1950.0,17744445,0,577
1931.0,144133560,1,762
1904.0,121332964,1,375
1959.0,144133560,1,1845
1942.0,127313418,0,108
1966.0,127413603,0,826
1923.0,39432304,1,1120
1948.0,39432304,1,1691
1946.0,127313418,0,118
1913.0,39432304,1,499
1926.0,205649164,0,203
1937.0,33923547,0,105
1894.0,185592680,1,707
1917.0,121332964,0,31
1886.0,144024400,1,55
1858.0,86803240,1,170
1818.0,142362112,1,220
1827.0,71924100,1,84
1881.0,95457728,1,357
1923.0,162324750,0,48
1934.0,144024400,0,187
1847.0,127313418,1,42
1940.0,162324750,0,124
1896.0,138885662,1,538
1929.0,127313418,0,89
1883.0,86803240,1,336
1879.0,127413603,0,14
1900.0,138885662,0,52
1844.0,17744445,1,65
1909.0,185592680,0,114
1952.0,138885662,0,340
1908.0,162324750,1,176
1897.0,192562407,1,222
1902.0,142362112,0,220
1931.0,17744445,0,261
1910.0,138885662,0,88
1850.0,17744445,1,78
1831.0,138885662,1,72
1901.0,138885662,0,60
1964.0,39432304,0,317
1858.0,17744445,1,115
1923.0,205649164,0,162
1893.0,39432304,1,96
1912.0,121332964,0,43
1921.0,162324750,1,315
1883.0,17744445,1,172
1884.0,121332964,1,162
1898.0,86803240,0,46
1858.0,205649164,1,167
1822.0,142362112,1,297
1833.0,185592680,1,51
1917.0,15744967,0,146
1908.0,127413603,0,92
1924.0,33923547,0,62
1838.0,71924100,1,222
1943.0,144024400,0,265
1927.0,86803240,0,476
1899.0,121332964,0,44
1955.0,144133560,0,177
1894.0,142362112,0,145
1896.0,86803240,0,27
1930.0,138885662,0,197
1851.0,185592680,1,57
1879.0,33923547,1,103
1890.0,142362112,0,144
1873.0,86803240,1,231
1932.0,205649164,0,246
1806.0,15744967,1,15
1936.0,144133560,0,118
1831.0,39432304,1,11
1857.0,121332964,1,89
1854.0,138885662,0,3
1866.0,127413603,1,113
1869.0,127413603,1,126
1944.0,39432304,0,43
1922.0,86803240,0,268
1871.0,86803240,1,170
1812.0,95457728,0,7
1950.0,138885662,0,292
1844.0,205649164,1,132
1876.0,41008148,1,116
1892.0,41008148,1,187
1852.0,127313418,1,49
1935.0,162324750,0,93
1871.0,142362112,0,93
1913.0,138885662,0,89
1873.0,192562407,1,52
1840.0,121332964,1,32
1897.0,144133560,1,82
1839.0,127313418,1,32
1918.0,33923547,0,44
1834.0,95457728,1,157
1861.0,17744445,0,6
1865.0,121332964,0,1
1911.0,185592680,0,115
1814.0,95457728,0,16
1910.0,127313418,0,58
1827.0,185592680,0,1
1817.0,142362112,1,268
1861.0,142362112,0,57
1857.0,138885662,0,13
1848.0,86803240,1,104
1914.0,127313418,0,72
1842.0,144133560,1,20
1939.0,121332964,0,96
1886.0,17744445,1,222
1823.0,142362112,1,249
1881.0,33923547,1,96
1891.0,138885662,0,34
1806.0,86803240,0,2
1829.0,39432304,1,9
1880.0,86803240,0,21
1848.0,144024400,1,19
1926.0,121332964,0,88
1846.0,33923547,1,33
1899.0,205649164,0,76
1892.0,144133560,0,5
1866.0,144024400,1,24
1887.0,127313418,1,181
1806.0,95457728,1,112
1878.0,95457728,0,33
1881.0,39432304,1,48
,121332964,1,56
1855.0,33923547,1,62
1867.0,142362112,0,39
1848.0,192562407,1,21
1823.0,205649164,0,4
1901.0,41008148,0,48
1931.0,121332964,0,71
1843.0,138885662,1,127
1811.0,86803240,1,31
1922.0,121332964,0,49
1868.0,121332964,1,42
1887.0,95457728,0,44
1922.0,127413603,0,136
1830.0,138885662,1,108
1944.0,127313418,0,84
1892.0,138885662,0,22
1896.0,17744445,0,31
1879.0,144133560,1,26
1945.0,33923547,0,83
1869.0,192562407,1,42
1894.0,33923547,0,6
1839.0,127313418,0,4
1878.0,86803240,0,11
1907.0,95457728,0,153
1893.0,127413603,0,28
1817.0,17744445,1,27
1818.0,162324750,1,6
1901.0,205649164,0,68
1891.0,185592680,0,44
1870.0,71924100,0,12
1868.0,192562407,1,39
1945.0,39432304,0,59
1902.0,138885662,0,45
1900.0,162324750,0,4
1944.0,162324750,0,80
1883.0,185592680,0,19
1883.0,192562407,1,79
1861.0,127313418,1,80
1839.0,144024400,1,15
1842.0,71924100,0,8
1830.0,33923547,1,28
1885.0,144133560,1,23
1807.0,127313418,1,4
1813.0,121332964,1,5
1885.0,138885662,0,27
1831.0,33923547,0,3
1910.0,33923547,0,22
1827.0,33923547,1,18
1927.0,33923547,0,70
1891.0,144024400,0,15
1889.0,15744967,0,16
1828.0,15744967,1,29
1848.0,71924100,0,9
1838.0,162324750,1,6
1836.0,162324750,1,6
1838.0,121332964,1,21
1814.0,144024400,1,9
1868.0,15744967,0,3
1844.0,205649164,0,4
1800.0,185592680,0,9
1865.0,15744967,0,16
1854.0,33923547,1,37
1805.0,15744967,1,21
1907.0,33923547,0,27
1829.0,142362112,0,16
1808.0,162324750,1,6
1880.0,15744967,0,11
1912.0,144133560,0,15
1810.0,15744967,1,16
1847.0,144024400,1,17
1850.0,144024400,1,16
1879.0,138885662,0,13
1821.0,185592680,1,12
1807.0,162324750,1,7
1903.0,162324750,0,9
1883.0,41008148,0,6
1890.0,127413603,0,18
1865.0,127413603,0,12
1906.0,17744445,0,38
1829.0,144024400,1,12
1831.0,95457728,0,11
1834.0,162324750,1,9
1852.0,144133560,1,20
1865.0,144024400,1,33
1820.0,39432304,1,3
1807.0,142362112,0,18
1810.0,144133560,1,1
1883.0,138885662,0,19
1896.0,41008148,0,13
1864.0,192562407,1,23
1813.0,138885662,0,4
1860.0,39432304,1,18
1862.0,144024400,1,22
1823.0,17744445,0,2
1822.0,86803240,0,5
1848.0,142362112,0,28
1882.0,185592680,0,24
1848.0,39432304,1,11
1828.0,86803240,0,6
1860.0,205649164,0,21
1837.0,144133560,1,9
1856.0,71924100,0,15
1822.0,192562407,1,12
1833.0,205649164,0,3
1808.0,86803240,1,31
1868.0,144133560,1,13
1878.0,144133560,1,19
1821.0,192562407,1,6
1898.0,33923547,0,8
1802.0,127413603,1,10
1861.0,144133560,1,8
1809.0,127413603,1,23
1882.0,192562407,0,2
1851.0,185592680,0,4
1831.0,142362112,0,24
1903.0,144133560,0,11
1801.0,39432304,1,4
1853.0,138885662,0,7
1857.0,127413603,0,8
1896.0,205649164,0,45
1803.0,127313418,0,1
1842.0,162324750,1,13
1864.0,121332964,0,7
1805.0,144024400,1,3
1864.0,144133560,0,4
1859.0,17744445,0,7
1835.0,41008148,1,16
1823.0,127413603,1,17
1853.0,205649164,0,15
1882.0,162324750,0,1
1830.0,86803240,0,2
1813.0,192562407,1,13
1904.0,144133560,0,11
1846.0,15744967,0,7
1851.0,39432304,1,21
1849.0,121332964,0,3
1877.0,15744967,0,7
1856.0,185592680,0,7
1886.0,144024400,0,5
1855.0,121332964,0,8
1867.0,127413603,0,7
1832.0,138885662,0,4
1810.0,162324750,1,6
1816.0,95457728,0,4
1828.0,144024400,0,1
1859.0,127313418,0,2
1888.0,121332964,0,2
1869.0,121332964,0,2
1837.0,138885662,0,4
1891.0,127313418,0,2
1847.0,41008148,0,1
1815.0,138885662,0,3
1860.0,185592680,0,1
1839.0,205649164,0,5
1867.0,144024400,0,4
1834.0,127413603,0,2
1822.0,15744967,0,1
1813.0,205649164,0,3
1822.0,144024400,0,2
1866.0,162324750,0,2
1890.0,39432304,0,3
1809.0,144024400,1,6
1887.0,41008148,0,3
1817.0,144133560,1,2
1858.0,15744967,0,2
1827.0,192562407,0,1
1840.0,17744445,0,1
1856.0,192562407,0,1
1836.0,127313418,0,2
1847.0,15744967,0,1
1872.0,39432304,0,1
1996.0,205649164,0,8234
1992.0,33923547,1,55002
2013.0,192562407,0,220990
1971.0,41008148,1,11715
2015.0,71924100,0,1132786
1991.0,15744967,1,45313
1985.0,33923547,0,3677
1958.0,86803240,1,8719
1942.0,15744967,1,1788
1962.0,138885662,0,589
1962.0,162324750,1,2193
1906.0,185592680,0,65
1882.0,33923547,1,100
1929.0,33923547,1,747
2018.0,39432304,0,81485
1884.0,205649164,1,437
1989.0,127313418,1,28275
1998.0,33923547,0,13237
2012.0,86803240,1,824244
1984.0,192562407,1,96405
1995.0,142362112,0,9026
2011.0,162324750,1,79709
1977.0,86803240,0,14472
1965.0,192562407,0,2004
1969.0,121332964,1,14374
1993.0,127413603,0,12234
2010.0,138885662,0,13382
1945.0,144024400,1,926
1989.0,127313418,0,3911
1986.0,95457728,0,4196
2005.0,39432304,0,21407
1898.0,142362112,1,1452
1888.0,205649164,1,435
1830.0,142362112,1,403
1866.0,86803240,1,172
1912.0,144133560,1,311
1955.0,95457728,0,694
1899.0,127313418,1,422
1871.0,138885662,1,245
1856.0,138885662,1,137
2020.0,162324750,0,12434
1998.0,144133560,1,26411
1959.0,15744967,1,6201
1960.0,192562407,0,1334
1982.0,192562407,0,6839
1981.0,15744967,0,15705
2006.0,121332964,0,45416
1992.0,144133560,1,15858
1984.0,127313418,1,21351
1979.0,71924100,0,21530
1882.0,142362112,1,981
1964.0,138885662,1,5522
2017.0,95457728,1,20429
2016.0,205649164,0,61095
1961.0,86803240,1,11738
1956.0,185592680,0,3066
1961.0,144024400,0,588
1941.0,17744445,1,2321
1923.0,86803240,1,1747
1930.0,33923547,1,827
1943.0,192562407,1,3208
1910.0,71924100,0,183
1808.0,121332964,1,12
1968.0,144024400,0,1070
1928.0,33923547,0,89
1912.0,121332964,1,458
2006.0,144024400,1,38378
1990.0,86803240,1,184720
1977.0,192562407,1,64429
2005.0,144133560,0,20195
1969.0,205649164,1,6873
1984.0,162324750,1,13861
1979.0,17744445,1,19984
1994.0,162324750,0,4152
2005.0,127313418,0,17220
1973.0,144133560,1,5097
1972.0,33923547,0,1241
2016.0,205649164,1,125445
1951.0,71924100,0,3187
1954.0,71924100,1,20325
1937.0,205649164,1,1805
1952.0,71924100,0,3228
2019.0,162324750,1,44417
1947.0,127413603,0,421
1870.0,15744967,1,46
2020.0,41008148,0,199522
2003.0,71924100,0,295623
1996.0,144024400,1,20234
2011.0,138885662,1,33512
2001.0,205649164,1,44594
1962.0,205649164,1,4313
1997.0,205649164,1,30400
1978.0,127413603,0,3725
1980.0,127413603,0,4290
1973.0,39432304,1,6286
1982.0,127313418,0,2155
1983.0,39432304,1,13119
1895.0,127413603,0,26
1961.0,71924100,1,28780
1969.0,86803240,0,7101
1960.0,185592680,0,4742
1910.0,95457728,1,1093
1943.0,127313418,1,927
1920.0,121332964,1,637
1915.0,71924100,1,3545
1899.0,162324750,1,111
1957.0,39432304,1,3040
1931.0,192562407,1,5265
1904.0,41008148,1,679
1917.0,71924100,1,3327
1916.0,185592680,1,1521
1918.0,162324750,1,166
1954.0,144024400,1,1917
1885.0,127313418,1,163
1826.0,142362112,1,262
1892.0,17744445,1,291
1982.0,127413603,1,59080
1976.0,192562407,0,3554
2011.0,17744445,1,87748
1937.0,185592680,1,7672
1987.0,17744445,0,7713
2017.0,144133560,0,52134
1975.0,71924100,0,13135
1967.0,138885662,1,6543
1948.0,138885662,1,2536
1916.0,95457728,0,252
1950.0,17744445,1,3564
1963.0,192562407,0,1589
1944.0,95457728,1,2320
1955.0,121332964,0,296
1977.0,127313418,0,1192
1960.0,121332964,0,507
1885.0,86803240,1,326
1918.0,127413603,0,122
1869.0,162324750,1,18
2020.0,138885662,1,17039
1980.0,142362112,1,21401
1980.0,127413603,1,56298
2007.0,15744967,1,142738
2006.0,127413603,0,51804
2014.0,192562407,0,242844
1970.0,142362112,1,13413
1927.0,192562407,1,4250
1943.0,39432304,1,522
1970.0,39432304,1,5202
1959.0,86803240,1,9990
1866.0,95457728,1,281
1886.0,95457728,1,404
1919.0,142362112,0,299
1915.0,142362112,1,2242
2018.0,95457728,1,17473
2017.0,144024400,0,53341
1912.0,127413603,1,1912
1905.0,121332964,1,415
1863.0,142362112,0,89
1904.0,185592680,1,1445
1934.0,15744967,1,1519
1914.0,127313418,1,711
1884.0,185592680,1,473
1802.0,192562407,1,12
1942.0,39432304,1,607
1933.0,127413603,0,323
1905.0,127313418,1,563
1895.0,33923547,1,142
1885.0,15744967,1,101
1986.0,127413603,1,75195
1969.0,33923547,1,10847
2007.0,71924100,0,492783
2010.0,39432304,1,119588
1987.0,144024400,0,6294
1997.0,39432304,1,35554
1962.0,33923547,1,4516
1896.0,144024400,1,167
1964.0,205649164,1,5032
1856.0,95457728,1,325
1953.0,185592680,0,2490
1834.0,142362112,1,312
1930.0,162324750,0,75
1910.0,71924100,1,3096
1961.0,138885662,0,527
1920.0,17744445,0,109
1920.0,144133560,1,494
1857.0,205649164,1,250
2011.0,41008148,0,144646
2010.0,71924100,1,1269393
2013.0,71924100,1,1671110
2006.0,192562407,0,101574
1950.0,121332964,1,3002
2000.0,205649164,0,12530
2014.0,162324750,1,85839
1982.0,86803240,0,24399
1921.0,185592680,1,2665
1929.0,142362112,0,713
1991.0,192562407,0,19773
1973.0,138885662,1,8655
1965.0,41008148,0,951
1988.0,138885662,0,3101
1956.0,127413603,1,5321
1960.0,138885662,1,4517
1902.0,142362112,1,1763
1937.0,192562407,1,3519
2017.0,86803240,0,561085
1901.0,127413603,1,652
1909.0,15744967,1,453
1879.0,95457728,1,349
1842.0,121332964,1,24
1958.0,127313418,0,362
1983.0,162324750,1,13832
1985.0,127313418,1,22357
2009.0,86803240,0,418413
1985.0,39432304,1,14635
2016.0,15744967,0,238399
1995.0,33923547,0,10126
1846.0,95457728,1,282
1977.0,142362112,0,5094
1968.0,86803240,0,5854
2021.0,95457728,1,728
2018.0,95457728,0,9434
1997.0,162324750,0,5915
1934.0,17744445,1,1948
1851.0,71924100,1,339
1957.0,15744967,0,1343
1951.0,205649164,0,453
1872.0,127313418,1,118
1897.0,138885662,1,669
2017.0,138885662,1,31618
1865.0,95457728,1,359
1941.0,39432304,0,53
1905.0,142362112,0,293
1935.0,162324750,1,606
1846.0,17744445,1,69
2009.0,17744445,0,44619
2000.0,15744967,0,54473
2004.0,41008148,1,390574
2013.0,144133560,0,43354
2000.0,144133560,1,34857
1969.0,142362112,1,12310
1966.0,185592680,1,52106
1985.0,95457728,1,13065
1909.0,142362112,1,2540
1977.0,41008148,0,3077
2018.0,205649164,0,46329
1968.0,15744967,0,4037
1911.0,95457728,1,1124
1869.0,142362112,1,640
1830.0,17744445,1,22
1892.0,205649164,1,559
1829.0,138885662,1,88
1878.0,127313418,1,125
1906.0,142362112,0,272
1898.0,15744967,1,324
1937.0,192562407,0,200
1839.0,142362112,0,35
2005.0,17744445,1,61043
2003.0,41008148,1,340227
2000.0,33923547,1,92565
1993.0,71924100,1,322063
1989.0,15744967,0,25552
1999.0,185592680,0,125625
1965.0,39432304,0,370
2013.0,144024400,0,47855
1963.0,127313418,1,5460
1985.0,121332964,1,40062
1981.0,17744445,0,6105
1974.0,15744967,0,8460
1992.0,144024400,0,8359
1979.0,138885662,1,11156
2018.0,185592680,1,603693
1978.0,144133560,1,7606
1943.0,71924100,0,1403
1923.0,127413603,1,2147
1808.0,142362112,1,252
1927.0,205649164,1,1411
1989.0,39432304,0,2720
1967.0,192562407,0,2223
1934.0,127413603,1,4880
1976.0,121332964,0,1752
1996.0,162324750,0,5149
1938.0,86803240,1,3561
1899.0,144133560,1,177
1893.0,95457728,0,72
1907.0,144024400,1,246
1868.0,41008148,1,99
1897.0,39432304,1,107
1868.0,185592680,1,110
1910.0,142362112,0,391
1840.0,138885662,0,7
1899.0,142362112,0,254
2009.0,71924100,1,1216420
1995.0,142362112,1,27958
1994.0,185592680,0,86966
1970.0,41008148,1,12835
1966.0,121332964,0,976
1983.0,121332964,0,3161
1991.0,205649164,1,20925
1950.0,192562407,1,9426
1931.0,33923547,1,787
1963.0,41008148,0,751
1957.0,33923547,1,2778
1976.0,205649164,0,2508
1923.0,162324750,1,364
1981.0,138885662,0,2129
2017.0,41008148,1,669648
1939.0,127413603,0,573
1921.0,86803240,1,1535
1904.0,86803240,1,743
1898.0,17744445,1,392
1897.0,17744445,1,340
1921.0,41008148,1,2258
1864.0,71924100,1,460
1869.0,127313418,1,111
1939.0,144133560,1,866
1871.0,138885662,0,26
1829.0,86803240,1,66
1875.0,205649164,0,16
2021.0,138885662,1,524
1987.0,142362112,0,8828
1997.0,33923547,1,76985
1990.0,205649164,1,19738
1986.0,15744967,1,37458
1999.0,192562407,0,42489
2007.0,127413603,0,56812
1993.0,144024400,1,17507
2008.0,127413603,0,64645
1989.0,205649164,1,18656
1999.0,86803240,0,163670
1976.0,144024400,1,10006
1991.0,127313418,0,4514
2009.0,142362112,0,21971
1961.0,127413603,1,7287
1911.0,138885662,1,1132
