AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
1965760612,4.8780963e-05,1.6649243e-05,4530.8955,18548.0,129.91667,199.0,1,13062,216,215,11601,2016-06-24,Joel H. Hildebrand
1983495295,4.8713777e-05,2.2767377e-05,18048.426,48980.0,3329.1418,12875.0,1,12241,1107,972,61994,2016-06-24,Robert H. Grubbs
2039713353,4.835646e-05,1.5699155e-05,2821.746,8285.0,304.33334,565.0,1,12869,257,257,11282,2016-06-24,Walter Gordy
1331712557,4.7814046e-05,1.7021643e-05,3462.4236,16658.0,35.0,148.0,1,13174,39,39,9836,2016-06-24,Hans Lineweaver
2169256762,4.7777554e-05,1.8075802e-05,6344.18,24488.0,651.4697,1985.0,-1,12623,510,453,33845,2016-06-24,Lubert Stryer
2241972228,4.777665e-05,2.0454263e-05,11241.893,51698.0,3150.9019,15431.0,1,12350,1275,1200,45398,2016-06-24,Harry B. Gray
2105301589,4.7666672e-05,1.6844213e-05,3430.287,16676.0,32.908333,142.0,1,13114,52,52,10374,2016-06-24,Dean Burk
3029549191,4.756262e-05,2.0015566e-05,5335.963,15360.0,1365.1846,2441.0,-1,13510,46,41,10745,2020-06-05,R. B. Merrifield
2086043999,4.751549e-05,2.322987e-05,10605.468,54560.0,2404.3777,11198.0,1,12365,1194,1107,42678,2016-06-24,Nicholas J. Turro
2065453192,4.742725e-05,1.8962812e-05,8822.543,29935.0,3055.9749,5956.0,-1,12202,757,734,50282,2016-06-24,Gerhard Ertl
2428291740,4.7187965e-05,1.6452897e-05,6210.9634,9602.0,767.881,1168.0,1,13648,80,79,13858,2016-06-24,Peter Mitchell
2150371313,4.716441e-05,2.1350368e-05,11080.515,36980.0,1012.22375,3154.0,1,12963,490,472,23363,2016-06-24,Kenneth B. Wiberg
727164727,4.7064084e-05,1.5240139e-05,3448.077,13833.0,1094.5044,3670.0,1,12662,434,408,21786,2016-06-24,Henry A. Lardy
2177780958,4.697902e-05,2.8964801e-05,14575.67,54238.0,2726.2441,12392.0,1,12465,748,739,49567,2016-06-24,Gordon McKay
2041082709,4.6960173e-05,1.8881974e-05,12288.4375,48717.0,3658.1338,15800.0,1,12293,1091,1055,83459,2016-06-24,Christopher M. Dobson
2438191953,4.6828314e-05,2.642136e-05,5490.721,16506.0,1604.75,2363.0,-1,13057,208,208,21325,2016-06-24,J. M. Bremner
1909047098,4.6808622e-05,1.188051e-05,1465.4121,4617.0,87.0,159.0,-1,13429,49,49,3961,2016-06-24,E. F. Hartree
1687740347,4.6544916e-05,2.0581656e-05,4662.5527,13355.0,2716.4233,5381.0,1,11920,1686,1254,60974,2016-06-24,Hector F. DeLuca
2226835111,4.6528e-05,1.9748833e-05,5652.9805,21127.0,351.80457,1080.0,1,13015,147,147,21995,2016-06-24,Ryo Sato
2045008289,4.6526253e-05,1.864422e-05,9173.2295,36664.0,1133.1205,5874.0,1,12515,805,804,34084,2016-06-24,Paul v. R. Schleyer
2570430769,4.635793e-05,1.0512949e-05,1342.5493,4186.0,31.416666,68.0,-1,13324,9,9,3051,2017-01-13,C.H.W. Hirs
